"UniqueID","DietStudy","LogNumber","Project","GearType","Year","Month","Date","Time","Station","SerialNumber","CultureOrigin","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","BottomTemperature","BottomConductivity","BottomPPT","Secchi","Turbidity","TotalBodyWeight","Length","GutContents","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","Debris","Unid animal material","Unid plant material","Stomach tissue","Worm pieces","Acanthocyclops spp","Acartia copepodid","Acartia spp","Acartiella copepodid","Acartiella sinensis","Barnacle nauplii","Bosmina spp","Calanoid copepodid","Ceriodaphnia spp","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus copepodid","Diaptomus spp","Eurytemora copepodid","Eurytemora nauplii","Eurytemora spp","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona copepodid","Limnoithona spp","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Nippoleucon hinumensis","Oithona copepodid","Oithona davisae","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other rotifer","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus copepodid","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus nauplii","Pseudodiaptomus spp","Sinocalanus copepodid","Sinocalanus nauplii","Sinocalanus spp","Synchaeta","Terrestrial invertebrates","Tortanus copepodid","Tortanus dextrilobatus","Tortanus spp","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids"
"DOP 0057 EDSM 2017-10-10 18-11-LSR01 E57","DOP","0057","EDSM","KT",2017,10,2017-10-10,08:39:00,"18-11-LSR01","E57","U",NA,16.8,137,0.06,NA,NA,NA,51.9999981,36.1,1.6845,65,"Y",NA,56,NA,0.13828,3,3,"N","N","N","N","N",0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","KT",2017,10,2017-10-10,08:39:00,"18-11-LSR01","E58","U",NA,16.8,137,0.06,NA,NA,NA,51.9999981,36.1,1.1114,56,"Y",NA,56,NA,1.06552,4,3,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","KT",2017,10,2017-10-10,09:27:00,"18-11-LSR02","E59","U",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6439,59,"Y",NA,27,NA,0.50998,4,2,"N","N","Y","N","N",0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0060 EDSM 2017-10-10 18-11-LSR02 E60","DOP","0060","EDSM","KT",2017,10,2017-10-10,09:51:00,"18-11-LSR02","E60","U",NA,17.5,860,0.4,NA,NA,NA,47.9999989,24,0.8048,50,"Y",0.00173,18,0.00173,0.1398,3,2,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0061 EDSM 2017-08-10 18-02-SBM02 E151","DOP","0061","EDSM","KT",2017,8,2017-08-10,10:42:00,"18-02-SBM02","E151","U",NA,22.4,8404,4.65,NA,NA,NA,40.0000006,47.1,1.5025,62,"Y",NA,40,NA,0.10441,2,2,"N","N","N","N","N",0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0062 EDSM 2017-08-11 18-02-SBM04 E152","DOP","0062","EDSM","KT",2017,8,2017-08-11,10:13:00,"18-02-SBM04","E152","U",NA,22.2,6152,3.33,NA,NA,NA,46.9999999,48.3,0.4335,42,"Y",NA,1315,NA,1.81995,4,2,"N","N","Y","N","N",0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0063 EDSM 2017-08-11 18-02-SBM04 E153","DOP","0063","EDSM","KT",2017,8,2017-08-11,10:13:00,"18-02-SBM04","E153","U",NA,22.2,6152,3.33,NA,NA,NA,46.9999999,48.3,1.7662,62,"Y",0.00127,4,0.00127,0.0108,1,2,"Y","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0064 EDSM 2017-08-16 18-03-SM02 E154","DOP","0064","EDSM","KT",2017,8,2017-08-16,08:48:00,"18-03-SM02","E154","U",NA,19.8,8679,4.82,NA,NA,NA,31.9999993,55.3,0.7194,52,"Y",NA,827,NA,0.65617,3,2,"Y","N","N","N","N",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DOP 0065 EDSM 2017-08-16 18-03-SM02 E155","DOP","0065","EDSM","KT",2017,8,2017-08-16,08:48:00,"18-03-SM02","E155","U",NA,19.8,8679,4.82,NA,NA,NA,31.9999993,55.3,0.6114,46,"Y",NA,389,NA,0.4138,3,2,"N","N","Y","N","N",0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
"DOP 0066 EDSM 2017-08-16 18-03-SM02 E156","DOP","0066","EDSM","KT",2017,8,2017-08-16,09:01:00,"18-03-SM02","E156","U",NA,20.3,9358,5.23,NA,NA,NA,31.0000002,83.6,0.7844,54,"Y",NA,557,NA,0.38684,4,2,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0067 EDSM 2017-08-16 18-03-HB01 E157","DOP","0067","EDSM","KT",2017,8,2017-08-16,12:08:00,"18-03-HB01","E157","U",NA,21.5,3235,1.67,NA,NA,NA,63.9999986,20.2,1.1054,51,"Y",NA,140,NA,0.79478,3,3,"N","Y","N","N","N",0,0,0,0,76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"DOP 0068 EDSM 2017-08-22 18-04-SBM05 E158","DOP","0068","EDSM","KT",2017,8,2017-08-22,09:05:00,"18-04-SBM05","E158","U",NA,20,10399,5.86,NA,NA,NA,25.999999,63.3,0.6575,45,"Y",NA,749,NA,0.72272,3,3,"N","Y","Y","N","N",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0
"DOP 0069 EDSM 2017-08-22 18-04-SBM05 E159","DOP","0069","EDSM","KT",2017,8,2017-08-22,09:05:00,"18-04-SBM05","E159","U",NA,20,10399,5.86,NA,NA,NA,25.999999,63.3,1.0729,52,"Y",0.01034,8,0.01034,0.06218,1,3,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0070 EDSM 2017-08-22 18-04-SBM05 E160","DOP","0070","EDSM","KT",2017,8,2017-08-22,09:05:00,"18-04-SBM05","E160","U",NA,20,10399,5.86,NA,NA,NA,25.999999,63.3,0.8484,49,"Y",NA,841,NA,0.706,3,2,"Y","N","Y","N","N",0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,796,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"DOP 0071 EDSM 2017-08-22 18-04-SBM05 E161","DOP","0071","EDSM","KT",2017,8,2017-08-22,09:05:00,"18-04-SBM05","E161","U",NA,20,10399,5.86,NA,NA,NA,25.999999,63.3,1.3394,55,"Y",NA,282,NA,0.15751,3,3,"N","N","Y","N","N",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0
"DOP 0072 EDSM 2017-08-22 18-04-SBM05 E162","DOP","0072","EDSM","KT",2017,8,2017-08-22,09:49:00,"18-04-SBM05","E162","U",NA,20.3,9050,5.04,NA,NA,NA,25,80.8,1.283,60,"Y",NA,14,NA,0.17853,1,3,"N","N","Y","N","N",0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0073 EDSM 2017-08-22 18-04-SBM02 E163","DOP","0073","EDSM","KT",2017,8,2017-08-22,10:35:00,"18-04-SBM02","E163","U",NA,20.5,9066,5.05,NA,NA,NA,30.0000012,95.4,0.7772,45,"Y",0.00647,1259,0.00647,1.4915,4,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,279,0,0
"DOP 0074 EDSM 2017-08-23 18-04-LSJ03 E164","DOP","0074","EDSM","KT",2017,8,2017-08-23,10:05:00,"18-04-LSJ03","E164","U",NA,21.1,1453,0.71,NA,NA,NA,25.999999,30,0.7285,46,"Y",NA,5,NA,0.02806,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0075 EDSM 2017-08-30 18-05-SBM02 E165","DOP","0075","EDSM","KT",2017,8,2017-08-30,08:23:00,"18-05-SBM02","E165","U",NA,21.9,3676,1.91,NA,NA,NA,40.9999996,24.5,1.2244,51,"Y",0.0031,18,0.0031,0.0669,1,2,"N","N","N","N","N",0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0076 EDSM 2017-09-07 18-06-SBM01 E166","DOP","0076","EDSM","KT",2017,9,2017-09-07,08:57:00,"18-06-SBM01","E166","U",NA,22.5,7776,4.28,NA,NA,NA,43.0000007,37.1,0.6768,48,"Y",NA,2,NA,0.00397,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0077 EDSM 2017-09-07 18-06-SBM02 E167","DOP","0077","EDSM","KT",2017,9,2017-09-07,11:01:00,"18-06-SBM02","E167","U",NA,22.8,8813,4.9,NA,NA,NA,28.9999992,85.2,0.6265,48,"Y",NA,226,NA,0.27494,2,2,"N","N","Y","N","N",0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0
"DOP 0078 EDSM 2017-09-11 18-07-SBM01 E168","DOP","0078","EDSM","KT",2017,9,2017-09-11,08:34:00,"18-07-SBM01","E168","U",NA,22.2,12416,7.09,NA,NA,NA,49.000001,28.1,0.9866,58,"Y",NA,1,NA,0.00763,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0079 EDSM 2017-09-11 18-07-SBM02 E169","DOP","0079","EDSM","KT",2017,9,2017-09-11,09:35:00,"18-07-SBM02","E169","U",NA,22.3,11854,6.75,NA,NA,NA,43.9999998,27.8,0.8933,50,"Y",NA,1409,NA,1.10503,4,2,"N","Y","Y","N","N",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
"DOP 0080 EDSM 2017-09-12 18-07-HB01 E170","DOP","0080","EDSM","KT",2017,9,2017-09-12,08:32:00,"18-07-HB01","E170","U",NA,22.8,4489,2.37,NA,NA,NA,63.9999986,28.8,0.8269,48,"Y",NA,8,NA,0.01483,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0081 EDSM 2017-09-12 18-07-SBM03 E171","DOP","0081","EDSM","KT",2017,9,2017-09-12,09:06:00,"18-07-SBM03","E171","U",NA,22.3,9199,5.13,NA,NA,NA,46.0000008,36.3,0.9132,51,"Y",NA,283,NA,0.27479,2,2,"N","Y","Y","N","N",0,0,0,8,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
"DOP 0082 EDSM 2017-09-20 18-08-SM01 E172","DOP","0082","EDSM","KT",2017,9,2017-09-20,11:58:00,"18-08-SM01","E172","U",NA,20.7,7268,3.98,NA,NA,NA,31.9999993,66.5,1.1682,60,"Y",NA,1216,NA,0.83263,4,3,"N","N","N","N","N",0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0
"DOP 0083 EDSM 2017-09-20 18-08-SBM01 E173","DOP","0083","EDSM","KT",2017,9,2017-09-20,13:32:00,"18-08-SBM01","E173","U",NA,20.1,7555,4.15,NA,NA,NA,31.9999993,79.5,0.6802,48,"Y",NA,10,NA,0.11796,2,2,"Y","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"DOP 0084 EDSM 2017-09-27 18-09-SBM01 E174","DOP","0084","EDSM","KT",2017,9,2017-09-27,09:17:00,"18-09-SBM01","E174","U",NA,19.7,5271,2.82,NA,NA,NA,50,31.8,1.6402,61,"Y",NA,6,NA,0.0184,1,3,"N","Y","Y","N","N",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0085 EDSM 2017-09-29 18-09-SBM02 E175","DOP","0085","EDSM","KT",2017,9,2017-09-29,09:22:00,"18-09-SBM02","E175","U",NA,19.7,4890,2.6,NA,NA,NA,81.9999993,13.1,1.1043,58,"Y",0.00795,434,0.00795,0.46205,3,3,"Y","N","Y","N","N",0,0,0,0,3,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,60,0,0
"DOP 0086 EDSM 2017-10-10 18-11-SM01 E176","DOP","0086","EDSM","KT",2017,10,2017-10-10,09:47:00,"18-11-SM01","E176","U",NA,17.8,6903,3.77,NA,NA,NA,28.9999992,44.9,0.8173,52,"Y",NA,87,NA,0.29329,3,3,"N","N","N","N","N",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,28,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0087 EDSM 2017-10-17 18-12-SM01 E177","DOP","0087","EDSM","KT",2017,10,2017-10-17,10:13:00,"18-12-SM01","E177","U",6.6,17,8184,4.52,NA,NA,NA,34.9999994,56.3,0.4109,47,"Y",0.00438,260,0.00438,0.98552,4,3,"N","Y","N","N","N",0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,189,0,0,0,0,6,0,10,0,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"DOP 0088 EDSM 2017-10-23 18-13-LSR01 E61","DOP","0088","EDSM","KT",2017,10,2017-10-23,08:21:00,"18-13-LSR01","E61","U",6.6,16.2,868,0.41,NA,NA,NA,41.9999987,23.7,1.0544,53,"Y",NA,1,NA,0.0013,1,2,"Y","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0089 EDSM 2017-11-08 18-15-LSR02 E62","DOP","0089","EDSM","KT",2017,11,2017-11-08,09:51:00,"18-15-LSR02","E62","U",8.9,15.6,1664,0.82,NA,NA,NA,68.9999998,17.6,0.5914,44,"Y",NA,68,NA,0.28749,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"DOP 0090 EDSM 2017-11-20 18-17-LSR01 E63","DOP","0090","EDSM","KT",2017,11,2017-11-20,08:59:00,"18-17-LSR01","E63","U",NA,14.5,1433,0.7,NA,NA,NA,63.9999986,39,0.8289,49,"Y",NA,43,NA,0.11418,2,2,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0091 EDSM 2017-10-25 18-13-HB01 E178","DOP","0091","EDSM","KT",2017,10,2017-10-25,08:18:00,"18-13-HB01","E178","U",11.2,16.9,4064,2.13,NA,NA,NA,56.9999993,23.1,0.7994,52,"Y",0.00355,4,0.00355,0.01096,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0092 EDSM 2017-10-30 18-14-SM01 E179","DOP","0092","EDSM","KT",2017,10,2017-10-30,10:42:00,"18-14-SM01","E179","U",NA,17.8,7524,4.13,NA,NA,NA,44.9999988,33.1,0.9719,56,"Y",NA,518,NA,0.97597,4,2,"N","N","N","N","N",37,0,0,0,0,0,0,0,0,0,0,2,0,0,1,334,0,0,0,0,65,0,28,0,0,5,1,0,1,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0093 EDSM 2017-11-27 18-18-SM01 E180","DOP","0093","EDSM","KT",2017,11,2017-11-27,09:34:00,"18-18-SM01","E180","U",8.1,14.4,8434,4.67,NA,NA,NA,31.9999993,38.3,1.3346,57,"Y",NA,265,NA,0.43762,3,2,"N","N","N","N","N",67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166,2,0,0,0,2,0,18,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"DOP 0094 EDSM 2017-11-27 18-18-SM01 E181","DOP","0094","EDSM","KT",2017,11,2017-11-27,09:53:00,"18-18-SM01","E181","U",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5447,70,"Y",NA,234,NA,0.19816,3,2,"N","N","N","N","N",46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,152,1,0,0,0,4,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"DOP 0095 EDSM 2017-11-28 18-18-SBM02 E182","DOP","0095","EDSM","KT",2017,11,2017-11-28,08:32:00,"18-18-SBM02","E182","U",5.6,14,10196,5.73,NA,NA,NA,63.9999986,16.9,0.9937,57,"Y",NA,109,NA,0.45654,4,3,"N","N","N","N","N",22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,47,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DOP 0096 EDSM 2017-11-28 18-18-HB01 E183","DOP","0096","EDSM","KT",2017,11,2017-11-28,09:29:00,"18-18-HB01","E183","U",18.7,14.2,5364,2.87,NA,NA,NA,52.9999971,26,0.9431,54,"Y",0.00281,210,0.00281,0.28157,2,2,"N","N","N","N","N",3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"DOP 0097 EDSM 2018-07-05 18-49-LSSC03 E64","DOP","0097","EDSM","KT",2018,7,2018-07-05,12:37:00,"18-49-LSSC03","E64","U",2.6,22.4,507,0.23,NA,NA,NA,34.0000004,38.3,0.4786,44,"Y",0.00262,14,0.00262,0.1213,2,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0098 EDSM 2018-07-05 18-49-LSSC03 E65","DOP","0098","EDSM","KT",2018,7,2018-07-05,12:37:00,"18-49-LSSC03","E65","U",2.6,22.4,507,0.23,NA,NA,NA,34.0000004,38.3,0.3533,35,"Y",0.00187,14,0.00187,0.21562,1,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
"DOP 0099 EDSM 2018-07-05 18-49-LSSC03 E66","DOP","0099","EDSM","KT",2018,7,2018-07-05,12:52:00,"18-49-LSSC03","E66","U",10,22,515,0.23,NA,NA,NA,31.9999993,40.2,0.4281,42,"Y",0.00306,6,0.00306,0.05482,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0100 EDSM 2018-07-05 18-49-LSSC03 E67","DOP","0100","EDSM","KT",2018,7,2018-07-05,12:52:00,"18-49-LSSC03","E67","U",10,22,515,0.23,NA,NA,NA,31.9999993,40.2,0.4901,43,"Y",0.00325,18,0.00325,0.23173,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP 0101 EDSM 2018-07-09 18-50-LSSC01 E68","DOP","0101","EDSM","KT",2018,7,2018-07-09,08:55:00,"18-50-LSSC01","E68","U",9.6,22.8,690,0.32,NA,NA,NA,31.0000002,39.2,0.479,44,"Y",0.00238,9,0.00238,0.09624,1,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0
